Ord_ID,Cust_ID,Prod_ID,Ship_ID,Order_Date,Ship_Date,Customer_Name,Province,Region,Customer_Segment,Sales,Order_Quantity,Order_Priority,DaysTakenForShipping
5187,1746,15,7251,2011-10-02,2011-10-02,BECKY PAK,ALBERTA,WEST,CORPORATE,778963,40,NOT SPECIFIED,0
5187,1746,17,7251,2011-10-02,2011-10-02,BECKY PAK,ALBERTA,WEST,CORPORATE,1570382,20,NOT SPECIFIED,0
552,201,2,749,2009-03-18,2009-03-19,KIMBERLY CARTER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,256445,32,MEDIUM,1
5370,1809,2,7500,2011-01-03,2011-01-07,CHRISTOPHER CONANT,ALBERTA,WEST,CONSUMER,7964,9,LOW,4
5400,1816,17,7540,2011-04-05,2011-04-06,SHUI TOM,ALBERTA,WEST,HOME OFFICE,579346,38,HIGH,1
5415,1796,2,7560,2011-09-25,2011-09-26,ROY PHAN,ALBERTA,WEST,CONSUMER,179324,36,CRITICAL,1
5432,1813,11,7590,2010-02-02,2010-02-03,ERICA SMITH,ALBERTA,WEST,SMALL BUSINESS,65529,23,NOT SPECIFIED,1
57,42,2,76,2009-11-17,2009-11-18,SYLVIA FOULSTON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,27997,47,MEDIUM,1
568,202,11,772,2009-04-29,2009-04-30,SALLY KNUTSON,BRITISH COLUMBIA,WEST,CORPORATE,700208,49,MEDIUM,1
580,189,15,788,2010-10-17,2010-10-18,ROB HABERLIN,BRITISH COLUMBIA,WEST,CORPORATE,56202,48,CRITICAL,1
635,211,11,868,2012-09-05,2012-09-08,ANNA ANDREADI,BRITISH COLUMBIA,WEST,SMALL BUSINESS,986272,16,CRITICAL,3
2278,865,17,3110,2009-02-06,2009-02-08,BOBBY ELIAS,QUEBEC,QUEBEC,SMALL BUSINESS,183818,2,CRITICAL,2
2212,843,15,3115,2009-06-15,2009-06-16,CHUCK SACHS,QUEBEC,QUEBEC,CONSUMER,502831,15,NOT SPECIFIED,1
2287,1570,2,3130,2012-03-03,2012-03-04,COREY LOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,163867,23,HIGH,1
2313,913,17,3169,2010-07-03,2010-07-10,KEITH HERRERA,QUEBEC,QUEBEC,SMALL BUSINESS,191416,23,LOW,7
747,238,17,1020,2012-04-11,2012-04-13,ROB DOWD,BRITISH COLUMBIA,WEST,CORPORATE,480044,32,LOW,2
779,250,17,1069,2009-09-16,2009-09-16,MARK COUSINS,BRITISH COLUMBIA,WEST,HOME OFFICE,1260099,30,LOW,0
793,245,11,1090,2010-09-06,2010-09-10,VICKY FREYMANN,BRITISH COLUMBIA,WEST,HOME OFFICE,445265,30,LOW,4
84,61,15,112,2010-08-30,2010-08-31,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,529747,19,CRITICAL,1
878,301,11,1206,2012-05-31,2012-05-31,SALLY MATTHIAS,NOVA SCOTIA,ATLANTIC,CORPORATE,1452216,8,CRITICAL,0
914,326,17,1258,2010-03-08,2010-03-10,CHARLES SHELDON,NOVA SCOTIA,ATLANTIC,CORPORATE,561084,37,MEDIUM,2
928,308,15,1283,2009-06-01,2009-06-03,STEVE CARROLL,NOVA SCOTIA,ATLANTIC,CONSUMER,517817,41,HIGH,2
942,336,15,1303,2011-10-20,2011-10-21,MATT ABELMAN,BRITISH COLUMBIA,WEST,HOME OFFICE,22667,12,HIGH,1
839,274,11,1361,2009-08-10,2009-08-11,GENE HALE,NOVA SCOTIA,ATLANTIC,CONSUMER,1268987,44,CRITICAL,1
992,368,11,1372,2009-09-06,2009-09-07,DANA KAYDOS,MANITOBA,PRARIE,CORPORATE,881771,27,CRITICAL,1
992,368,15,1372,2009-09-06,2009-09-07,DANA KAYDOS,MANITOBA,PRARIE,CORPORATE,504146,43,CRITICAL,1
1098,424,17,1514,2009-12-06,2009-12-06,LYCORIS SAUNDERS,ONTARIO,ONTARIO,CORPORATE,523614,13,MEDIUM,0
2933,1072,15,4052,2012-05-26,2012-05-27,MARK COUSINS,ONTARIO,ONTARIO,CORPORATE,1669956,45,NOT SPECIFIED,1
2942,576,2,4061,2011-10-02,2011-10-04,MICHAEL DOMINGUEZ,ONTARIO,ONTARIO,HOME OFFICE,7091,1,HIGH,2
2945,576,15,4064,2011-03-18,2011-03-19,MICHAEL DOMINGUEZ,ONTARIO,ONTARIO,HOME OFFICE,213066,15,MEDIUM,1
310,48,2,416,2010-11-23,2010-11-25,DON JONES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,158306,20,NOT SPECIFIED,2
3040,1140,17,4220,2011-03-18,2011-03-18,PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,153193,18,NOT SPECIFIED,0
3040,1140,2,4220,2011-03-18,2011-03-18,PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,37438,42,NOT SPECIFIED,0
3075,1146,2,4269,2011-01-09,2011-01-10,PATRICK GARDNER,NEW BRUNSWICK,ATLANTIC,CONSUMER,1174797,34,MEDIUM,1
3116,1140,2,4326,2012-01-06,2012-01-07,PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,480536,13,CRITICAL,1
3140,1161,15,4357,2010-08-20,2010-08-22,LOGAN CURRIE,MANITOBA,PRARIE,SMALL BUSINESS,137872,11,NOT SPECIFIED,2
3162,1161,15,4389,2011-10-19,2011-10-19,LOGAN CURRIE,MANITOBA,PRARIE,SMALL BUSINESS,648342,32,NOT SPECIFIED,0
3248,1212,11,4505,2009-04-09,2009-04-10,EMILY DUCICH,MANITOBA,PRARIE,CONSUMER,955865,29,HIGH,1
3248,1212,15,4505,2009-04-09,2009-04-10,EMILY DUCICH,MANITOBA,PRARIE,CONSUMER,1437778,41,HIGH,1
3248,1212,2,4505,2009-04-09,2009-04-10,EMILY DUCICH,MANITOBA,PRARIE,CONSUMER,8585,8,HIGH,1
323,112,11,430,2009-02-21,2009-02-21,NEOLA SCHNEIDER,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,277035,11,LOW,0
3126,1155,17,4337,2009-02-27,2009-02-28,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,33489,28,CRITICAL,1
3019,1132,15,4379,2010-03-13,2010-03-14,DAVE BROOKS,ONTARIO,ONTARIO,CORPORATE,255537,28,CRITICAL,1
3197,1158,11,4435,2009-01-26,2009-01-28,STEFANIE HOLLOMAN,MANITOBA,PRARIE,SMALL BUSINESS,7332088,24,MEDIUM,2
3199,1173,2,4438,2010-09-26,2010-09-27,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,74548,50,HIGH,1
3214,1187,2,4457,2011-10-16,2011-10-17,TROY BLACKWELL,MANITOBA,PRARIE,HOME OFFICE,831676,30,HIGH,1
3323,1190,11,4609,2010-07-20,2010-07-22,TRACY ZIC,MANITOBA,PRARIE,CONSUMER,264295,10,LOW,2
3358,1228,2,4655,2010-04-30,2010-04-30,NORA PELLETIER,MANITOBA,PRARIE,CORPORATE,18516,3,LOW,0
351,134,15,466,2011-08-25,2011-08-27,HELEN ABELMAN,PRINCE EDWARD ISLAND,ATLANTIC,HOME OFFICE,489693,37,CRITICAL,2
3369,1207,17,4670,2009-02-10,2009-02-11,EVAN BAILLIET,MANITOBA,PRARIE,CORPORATE,10446,7,CRITICAL,1
3447,1231,11,4778,2011-01-15,2011-01-17,MICK CREBAGGA,MANITOBA,PRARIE,CORPORATE,650246,12,CRITICAL,2
3478,1252,17,4815,2010-06-19,2010-06-20,HARRY MARIE,MANITOBA,PRARIE,CONSUMER,83919,44,NOT SPECIFIED,1
3480,1184,15,4817,2012-01-18,2012-01-18,LINDA SOUTHWORTH,MANITOBA,PRARIE,CONSUMER,133318,26,LOW,0
460,161,17,616,2009-03-19,2009-03-19,NOAH CHILDS,PRINCE EDWARD ISLAND,ATLANTIC,HOME OFFICE,250386,9,HIGH,0
4434,1490,17,6180,2009-08-04,2009-08-05,TAMARA WILLINGHAM,YUKON,YUKON,CORPORATE,350179,1,CRITICAL,1
4445,1496,2,6193,2011-11-24,2011-11-25,GRANT THORNTON,YUKON,YUKON,CORPORATE,114764,49,HIGH,1
4464,1445,11,6219,2010-10-26,2010-10-27,ED BRAXTON,YUKON,YUKON,HOME OFFICE,15421,8,MEDIUM,1
4513,1445,11,6283,2012-12-07,2012-12-10,ED BRAXTON,YUKON,YUKON,HOME OFFICE,687855,26,CRITICAL,3
4523,1507,11,6294,2011-02-20,2011-02-21,GIULIETTA DORTCH,YUKON,YUKON,CONSUMER,4956784,15,CRITICAL,1
4524,1482,11,6296,2010-07-09,2010-07-09,CHRISTY BRITTAIN,YUKON,YUKON,CONSUMER,233984,39,MEDIUM,0
4527,1526,2,6302,2012-11-09,2012-11-10,DEANRA ENO,YUKON,YUKON,CORPORATE,135178,25,NOT SPECIFIED,1
1800,610,17,2493,2012-11-10,2012-11-11,HUNTER LOPEZ,NEWFOUNDLAND,ATLANTIC,CONSUMER,265416,27,CRITICAL,1
1867,658,17,2563,2010-02-25,2010-02-25,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,31528,3,MEDIUM,0
1883,1095,2,2585,2010-10-20,2010-10-20,PAUL LUCAS,ONTARIO,ONTARIO,CORPORATE,106879,14,LOW,0
1898,690,15,2604,2011-06-28,2011-07-02,TONY MOLINARI,NOVA SCOTIA,ATLANTIC,CORPORATE,142521,9,LOW,4
1963,732,11,2687,2011-12-21,2011-12-22,ELENI MCCRARY,NOVA SCOTIA,ATLANTIC,HOME OFFICE,2662255,49,HIGH,1
1886,674,15,2725,2012-06-19,2012-06-19,DAMALA KOTSONIS,NOVA SCOTIA,ATLANTIC,CORPORATE,48127,4,LOW,0
1886,674,17,2725,2012-06-19,2012-06-19,DAMALA KOTSONIS,NOVA SCOTIA,ATLANTIC,CORPORATE,87954,40,LOW,0
1809,617,11,2736,2012-07-19,2012-07-20,BOBBY TRAFTON,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,8532152,50,MEDIUM,1
1809,617,2,2736,2012-07-19,2012-07-20,BOBBY TRAFTON,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,226941,33,MEDIUM,1
2029,710,11,2775,2010-09-26,2010-10-01,CARLOS MEADOR,NOVA SCOTIA,ATLANTIC,CORPORATE,763448,6,LOW,5
2077,790,17,2841,2012-03-16,2012-03-17,VIVIAN MATHIS,QUEBEC,QUEBEC,CONSUMER,88794,7,CRITICAL,1
2107,785,2,2882,2012-02-12,2012-02-14,VIVIAN MATHIS,QUEBEC,QUEBEC,HOME OFFICE,240996,32,MEDIUM,2
2119,785,2,2895,2010-05-07,2010-05-07,VIVIAN MATHIS,QUEBEC,QUEBEC,HOME OFFICE,162309,28,MEDIUM,0
2138,807,17,2917,2011-10-28,2011-10-30,CHAD MCGUIRE,QUEBEC,QUEBEC,SMALL BUSINESS,344321,11,LOW,2
2143,808,11,2924,2012-05-31,2012-06-01,SCOTT COHEN,QUEBEC,QUEBEC,CONSUMER,1602826,39,HIGH,1
217,71,17,301,2010-10-07,2010-10-08,THOMAS SEIO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,188802,18,CRITICAL,1
217,71,2,301,2010-10-07,2010-10-08,THOMAS SEIO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,19986,49,CRITICAL,1
2048,696,15,3163,2010-10-16,2010-10-18,CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,57098,2,MEDIUM,2
1664,512,11,2300,2009-01-05,2009-01-05,DARREN BUDD,ONTARIO,ONTARIO,CONSUMER,2403,49,CRITICAL,0
4757,1604,15,6634,2009-10-25,2009-10-25,PATRICK BZOSTEK,BRITISH COLUMBIA,WEST,CONSUMER,1645133,31,CRITICAL,0
3586,1282,17,4966,2012-12-09,2012-12-11,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,609514,46,MEDIUM,2
3604,1278,11,4988,2009-07-01,2009-07-02,KEAN TAKAHITO,SASKACHEWAN,PRARIE,HOME OFFICE,6865072,45,NOT SPECIFIED,1
3624,1261,17,5018,2009-05-29,2009-05-31,JOHN DRYER,SASKACHEWAN,PRARIE,CORPORATE,80145,31,HIGH,2
3635,1270,2,5034,2012-02-26,2012-02-29,MAYA HERMAN,SASKACHEWAN,PRARIE,CORPORATE,20357,18,CRITICAL,3
3649,1288,2,5058,2012-04-13,2012-04-14,EVA JACOBS,SASKACHEWAN,PRARIE,HOME OFFICE,1307,24,NOT SPECIFIED,1
3696,1296,15,5123,2009-05-17,2009-05-24,STEFANIA PERRINO,SASKACHEWAN,PRARIE,CORPORATE,357523,30,LOW,7
40,31,2,52,2009-08-12,2009-08-13,ANN CHONG,NUNAVUT,NUNAVUT,CORPORATE,23903,3,HIGH,1
3774,1320,11,5239,2012-04-28,2012-05-03,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,278903,7,LOW,5
391,153,11,524,2011-05-21,2011-05-22,FRANK ATKINSON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,11674968,43,HIGH,1
3788,1320,17,5256,2009-08-11,2009-08-12,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,279741,31,MEDIUM,1
3881,1329,11,5378,2009-11-03,2009-11-04,JONATHAN DOHERTY,SASKACHEWAN,PRARIE,CORPORATE,686519,20,HIGH,1
3925,1342,15,5452,2011-03-15,2011-03-17,NEIL KNUDSON,SASKACHEWAN,PRARIE,HOME OFFICE,635668,50,LOW,2
408,150,15,549,2009-01-24,2009-01-26,FILIA MCADAMS,PRINCE EDWARD ISLAND,ATLANTIC,SMALL BUSINESS,665439,30,LOW,2
3961,1365,2,5505,2012-11-08,2012-11-08,MICHAEL GRACE,SASKACHEWAN,PRARIE,CORPORATE,45239,26,MEDIUM,0
4042,1390,15,5631,2012-04-08,2012-04-10,BRIAN DAHLEN,SASKACHEWAN,PRARIE,SMALL BUSINESS,193297,32,HIGH,2
4055,1392,17,5653,2009-07-20,2009-07-22,BROSINA HOFFMAN,SASKACHEWAN,PRARIE,CONSUMER,189393,1,NOT SPECIFIED,2
4075,1392,15,5681,2010-08-21,2010-08-22,BROSINA HOFFMAN,SASKACHEWAN,PRARIE,CONSUMER,320116,24,NOT SPECIFIED,1
4210,1414,17,5871,2012-05-04,2012-05-06,JOCASTA RUPERT,NEW BRUNSWICK,ATLANTIC,CONSUMER,2214537,11,MEDIUM,2
2309,1623,2,3165,2010-10-10,2010-10-14,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,299693,48,LOW,4
2352,943,11,3230,2010-03-28,2010-04-02,PHILLIP FLATHMANN,QUEBEC,QUEBEC,SMALL BUSINESS,957482,47,LOW,5
2352,943,17,3230,2010-03-28,2010-04-02,PHILLIP FLATHMANN,QUEBEC,QUEBEC,SMALL BUSINESS,26194,3,LOW,5
2371,950,11,3255,2010-10-06,2010-10-07,ALAN HAINES,QUEBEC,QUEBEC,HOME OFFICE,147612,31,HIGH,1
2378,951,11,3266,2011-10-01,2011-10-03,KATHERINE NOCKTON,QUEBEC,QUEBEC,HOME OFFICE,6766856,26,CRITICAL,2
2590,481,2,3546,2009-04-02,2009-04-04,PHILIP BROWN,ONTARIO,ONTARIO,HOME OFFICE,142767,16,HIGH,2
2616,1013,11,3580,2012-02-09,2012-02-11,JAY KIMMEL,ONTARIO,ONTARIO,SMALL BUSINESS,617002,33,CRITICAL,2
3886,1329,15,5387,2012-10-08,2012-10-08,JONATHAN DOHERTY,SASKACHEWAN,PRARIE,CORPORATE,821337,27,HIGH,0
3921,1350,2,5447,2009-03-26,2009-03-27,LIZ PELLETIER,SASKACHEWAN,PRARIE,HOME OFFICE,54504,7,MEDIUM,1
3923,1328,2,5450,2009-10-19,2009-10-23,LIZ PELLETIER,SASKACHEWAN,PRARIE,CORPORATE,6722,4,LOW,4
4002,1371,11,5570,2011-12-19,2011-12-19,HAROLD DAHLEN,SASKACHEWAN,PRARIE,CORPORATE,392327,25,NOT SPECIFIED,0
4002,1371,17,5570,2011-12-19,2011-12-19,HAROLD DAHLEN,SASKACHEWAN,PRARIE,CORPORATE,289331,31,NOT SPECIFIED,0
4004,1375,17,5574,2012-05-07,2012-05-08,ROY COLLINS,SASKACHEWAN,PRARIE,CORPORATE,46189,3,HIGH,1
4008,1378,15,5579,2009-04-18,2009-04-19,CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,304133,23,CRITICAL,1
4020,1386,11,5595,2012-01-10,2012-01-12,CRAIG MOLINARI,SASKACHEWAN,PRARIE,SMALL BUSINESS,681523,44,HIGH,2
4040,1392,15,5629,2011-10-06,2011-10-06,BROSINA HOFFMAN,SASKACHEWAN,PRARIE,CONSUMER,534921,38,HIGH,0
4040,1392,17,5629,2011-10-06,2011-10-06,BROSINA HOFFMAN,SASKACHEWAN,PRARIE,CONSUMER,485937,39,HIGH,0
4040,1392,2,5629,2011-10-06,2011-10-06,BROSINA HOFFMAN,SASKACHEWAN,PRARIE,CONSUMER,10547,43,HIGH,0
4117,1405,2,5735,2012-06-07,2012-06-09,KATRINA WILLMAN,NEW BRUNSWICK,ATLANTIC,CONSUMER,34378,1,NOT SPECIFIED,2
435,138,2,581,2012-04-14,2012-04-17,JACK LEBRON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,6245,4,HIGH,3
4617,1574,15,6429,2012-06-19,2012-06-20,NICOLE BRENNAN,BRITISH COLUMBIA,WEST,HOME OFFICE,167646,30,MEDIUM,1
4624,1581,17,6439,2012-10-18,2012-10-20,IVAN LISTON,BRITISH COLUMBIA,WEST,CONSUMER,616807,12,NOT SPECIFIED,2
4634,1591,15,6454,2012-11-17,2012-11-18,BART FOLK,BRITISH COLUMBIA,WEST,CORPORATE,17707,6,NOT SPECIFIED,1
4671,1598,15,6512,2009-05-24,2009-05-25,HAROLD DAHLEN,BRITISH COLUMBIA,WEST,CONSUMER,631069,32,MEDIUM,1
4767,1619,11,6649,2012-02-18,2012-02-18,CHARLES CRESTANI,BRITISH COLUMBIA,WEST,CONSUMER,1884208,11,LOW,0
4773,1647,17,6657,2011-11-03,2011-11-04,HELEN ANDREADA,BRITISH COLUMBIA,WEST,CORPORATE,50949,13,CRITICAL,1
4799,1660,15,6691,2011-04-25,2011-04-27,JULIA BARNETT,BRITISH COLUMBIA,WEST,CORPORATE,521779,30,NOT SPECIFIED,2
1980,1660,15,6735,2012-12-12,2012-12-13,JULIA BARNETT,BRITISH COLUMBIA,WEST,CORPORATE,440827,24,NOT SPECIFIED,1
4837,1670,17,6743,2009-05-22,2009-05-23,EUGENE MOREN,BRITISH COLUMBIA,WEST,HOME OFFICE,181304,15,MEDIUM,1
4853,234,11,6773,2009-11-05,2009-11-07,CHRISTOPHER MARTINEZ,BRITISH COLUMBIA,WEST,SMALL BUSINESS,1030701,42,HIGH,2
4874,1677,17,6801,2010-09-04,2010-09-05,LAUREN LEATHERBURY,BRITISH COLUMBIA,WEST,CORPORATE,36198,21,MEDIUM,1
4883,1682,15,6813,2009-09-25,2009-09-26,BARRY BLUMSTEIN,BRITISH COLUMBIA,WEST,SMALL BUSINESS,931252,41,NOT SPECIFIED,1
4908,1673,15,6845,2011-04-01,2011-04-02,FRED HARTON,BRITISH COLUMBIA,WEST,HOME OFFICE,73738,29,CRITICAL,1
4577,1495,2,6368,2010-04-07,2010-04-08,EVAN HENRY,YUKON,YUKON,CORPORATE,29694,29,MEDIUM,1
4581,1559,11,6375,2011-03-10,2011-03-12,BENJAMIN VENIER,YUKON,YUKON,SMALL BUSINESS,12685544,45,CRITICAL,2
477,164,17,642,2012-11-29,2012-11-30,GUY ARMSTRONG,MANITOBA,PRARIE,CORPORATE,22546,16,CRITICAL,1
4705,1592,17,6566,2012-08-07,2012-08-09,BARRY WEIRICH,BRITISH COLUMBIA,WEST,CORPORATE,2132058,27,MEDIUM,2
4710,1636,17,6572,2009-04-09,2009-04-10,EMILY PHAN,BRITISH COLUMBIA,WEST,CONSUMER,1459144,39,CRITICAL,1
4723,1640,2,6590,2009-06-07,2009-06-08,GEORGE ZREBASSA,BRITISH COLUMBIA,WEST,HOME OFFICE,8996,22,CRITICAL,1
4732,1642,11,6600,2011-05-22,2011-05-23,DAN CAMPBELL,BRITISH COLUMBIA,WEST,CORPORATE,20701928,49,MEDIUM,1
4736,1643,11,6607,2009-08-28,2009-08-30,TAMARA WILLINGHAM,BRITISH COLUMBIA,WEST,HOME OFFICE,3240728,49,MEDIUM,2
4756,1648,17,6629,2009-04-16,2009-04-17,CHRIS CORTES,BRITISH COLUMBIA,WEST,CONSUMER,1473471,6,NOT SPECIFIED,1
4818,1646,2,6714,2010-08-08,2010-08-09,CYRA REITEN,BRITISH COLUMBIA,WEST,CONSUMER,180312,41,CRITICAL,1
4825,1652,17,6723,2012-08-30,2012-08-30,ALLEN ARMOLD,BRITISH COLUMBIA,WEST,HOME OFFICE,20138,16,HIGH,0
4852,1669,11,6772,2009-12-10,2009-12-11,ART FOSTER,BRITISH COLUMBIA,WEST,HOME OFFICE,266564,10,MEDIUM,1
4857,227,17,6777,2009-02-22,2009-02-22,ANTHONY O'DONNELL,BRITISH COLUMBIA,WEST,CORPORATE,1910045,40,NOT SPECIFIED,0
449,151,11,6870,2009-12-25,2009-12-26,GREG GUTHRIE,PRINCE EDWARD ISLAND,ATLANTIC,SMALL BUSINESS,501625,38,NOT SPECIFIED,1
4933,1671,15,6882,2012-02-07,2012-02-08,CAROL DARLEY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,163529,6,MEDIUM,1
4976,1691,2,6946,2010-10-03,2010-10-04,ROGER BARCIO,ALBERTA,WEST,CORPORATE,5483,48,NOT SPECIFIED,1
4995,1701,11,6971,2011-10-21,2011-10-22,SHAUN CHANCE,ALBERTA,WEST,CORPORATE,6481048,25,NOT SPECIFIED,1
4999,1698,15,6976,2009-01-14,2009-01-14,TAMARA MANNING,ALBERTA,WEST,CORPORATE,748431,23,MEDIUM,0
4999,1698,17,6976,2009-01-14,2009-01-14,TAMARA MANNING,ALBERTA,WEST,CORPORATE,992085,36,MEDIUM,0
5035,1710,15,7025,2012-10-02,2012-10-04,ADAM BELLAVANCE,ALBERTA,WEST,SMALL BUSINESS,491769,42,LOW,2
5046,1710,17,7041,2009-05-21,2009-05-22,ADAM BELLAVANCE,ALBERTA,WEST,SMALL BUSINESS,63099,49,NOT SPECIFIED,1
5083,1719,2,7097,2011-07-24,2011-07-26,CARL WEISS,ALBERTA,WEST,CONSUMER,59744,16,LOW,2
5120,1731,15,7153,2009-08-21,2009-08-22,MATTHEW GRINSTEIN,ALBERTA,WEST,SMALL BUSINESS,353784,33,CRITICAL,1
5258,1777,2,7341,2011-12-21,2011-12-23,GEORGIA ROSENBERG,ALBERTA,WEST,CONSUMER,30452,14,HIGH,2
5293,1773,11,7388,2010-06-04,2010-06-07,BRUCE MONEY,ALBERTA,WEST,CORPORATE,46715,4,HIGH,3
5334,1784,2,7447,2009-03-09,2009-03-11,ANN STEELE,ALBERTA,WEST,CORPORATE,11851,21,NOT SPECIFIED,2
5342,1771,17,7459,2009-02-17,2009-02-18,FRANK MERWIN,ALBERTA,WEST,CONSUMER,876762,5,HIGH,1
5357,1803,11,7483,2009-05-26,2009-05-27,TONJA TURNELL,ALBERTA,WEST,CONSUMER,1445175,40,NOT SPECIFIED,1
553,196,15,751,2009-01-05,2009-01-06,MARINA LICHTENSTEIN,BRITISH COLUMBIA,WEST,CORPORATE,124419,5,NOT SPECIFIED,1
5402,1815,17,7545,2011-05-05,2011-05-07,SARAH BROWN,ALBERTA,WEST,CONSUMER,663763,46,NOT SPECIFIED,2
5480,1824,15,7656,2012-04-23,2012-04-24,SHUI TOM,ALBERTA,WEST,CONSUMER,219393,10,MEDIUM,1
589,197,11,803,2012-10-25,2012-10-25,MICHELLE ARNETT,BRITISH COLUMBIA,WEST,HOME OFFICE,902024,9,MEDIUM,0
589,197,15,803,2012-10-25,2012-10-25,MICHELLE ARNETT,BRITISH COLUMBIA,WEST,HOME OFFICE,320524,32,MEDIUM,0
597,209,2,816,2012-03-19,2012-03-20,ALEX AVILA,BRITISH COLUMBIA,WEST,HOME OFFICE,14493,24,NOT SPECIFIED,1
626,206,15,856,2009-12-06,2009-12-07,SONIA SUNLEY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,54992,3,HIGH,1
657,209,15,899,2009-11-03,2009-11-04,ALEX AVILA,BRITISH COLUMBIA,WEST,HOME OFFICE,186594,11,NOT SPECIFIED,1
663,212,15,907,2012-07-28,2012-07-28,BARBARA FISHER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,224578,31,MEDIUM,0
700,239,11,957,2010-12-25,2010-12-26,KHLOE MILLER,BRITISH COLUMBIA,WEST,HOME OFFICE,91948,45,CRITICAL,1
707,243,17,969,2009-12-07,2009-12-09,PATRICK O'BRILL,BRITISH COLUMBIA,WEST,HOME OFFICE,356527,7,MEDIUM,2
730,253,15,995,2011-09-04,2011-09-05,JOHN MURRAY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,129791,49,MEDIUM,1
2839,1048,17,3904,2012-09-06,2012-09-06,BARRY FRANZ,ONTARIO,ONTARIO,CORPORATE,1438383,37,NOT SPECIFIED,0
2873,1052,2,3957,2009-01-31,2009-02-02,ART FOSTER,ONTARIO,ONTARIO,HOME OFFICE,45144,6,CRITICAL,2
2878,1060,17,3966,2009-11-17,2009-11-21,CLYTIE KELTY,ONTARIO,ONTARIO,SMALL BUSINESS,40045,43,LOW,4
2878,1060,2,3966,2009-11-17,2009-11-21,CLYTIE KELTY,ONTARIO,ONTARIO,SMALL BUSINESS,7515,14,LOW,4
297,53,17,399,2012-01-11,2012-01-13,ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,17171,1,NOT SPECIFIED,2
2892,1045,11,3990,2010-12-02,2010-12-03,MAX JONES,ONTARIO,ONTARIO,HOME OFFICE,350356,13,MEDIUM,1
2920,1055,15,4033,2010-07-30,2010-07-31,JESSICA MYRICK,ONTARIO,ONTARIO,SMALL BUSINESS,100489,10,NOT SPECIFIED,1
2926,576,2,4044,2010-10-27,2010-10-29,MICHAEL DOMINGUEZ,ONTARIO,ONTARIO,HOME OFFICE,20407,17,LOW,2
2979,1089,2,4113,2010-05-23,2010-05-24,RICK DUSTON,ONTARIO,ONTARIO,CORPORATE,90718,3,HIGH,1
2981,1092,15,4115,2009-04-28,2009-04-30,ERICA HERNANDEZ,ONTARIO,ONTARIO,SMALL BUSINESS,525894,41,MEDIUM,2
2994,1112,11,4142,2012-08-29,2012-09-01,ELENI MCCRARY,ONTARIO,ONTARIO,HOME OFFICE,264315,9,HIGH,3
3011,1130,11,4172,2010-04-12,2010-04-12,GRANT DONATELLI,ONTARIO,ONTARIO,CONSUMER,768029,39,HIGH,0
3013,561,11,4174,2011-11-13,2011-11-14,CARI MACINTYRE,ONTARIO,ONTARIO,CORPORATE,14960096,47,HIGH,1
32,13,2,42,2010-09-19,2010-09-21,JIM RADFORD,NUNAVUT,NUNAVUT,CORPORATE,8955,9,MEDIUM,2
3053,1137,11,4242,2010-12-10,2010-12-12,IONIA MCGRATH,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,10480272,24,LOW,2
3053,1137,2,4242,2010-12-10,2010-12-12,IONIA MCGRATH,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,199126,27,LOW,2
3080,1149,11,4275,2012-02-25,2012-02-27,ERIN MULL,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2409424,12,NOT SPECIFIED,2
